0 8 1
0 10 1
0 27 1
0 21 1
0 7 1
1 4 1
1 5 1
1 6 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 13 1
1 14 1
1 16 1
1 17 1
1 18 1
1 22 1
1 24 1
1 26 1
2 4 1
2 5 1
2 8 1
2 10 1
2 12 1
2 13 1
2 14 1
2 15 1
2 18 1
2 19 1
2 20 1
2 22 1
2 23 1
2 25 1
2 26 1
2 27 1
3 2 1
3 8 1
3 9 1
3 11 1
3 13 1
3 15 1
3 16 1
3 17 1
3 20 1
3 22 1
3 23 1
3 24 1
3 25 1
3 26 1
3 27 1
4 5 1
4 8 1
4 10 1
4 12 1
4 14 1
4 15 1
4 16 1
4 17 1
4 18 1
4 19 1
4 22 1
4 23 1
4 26 1
4 27 1
5 3 1
5 9 1
5 10 1
5 12 1
5 13 1
5 14 1
5 15 1
5 16 1
5 17 1
5 18 1
5 20 1
5 22 1
5 23 1
5 24 1
5 26 1
5 27 1
6 16 1
6 25 1
6 2 1
7 1 1
7 2 1
7 3 1
7 4 1
7 5 1
7 10 1
7 11 1
7 12 1
7 14 1
7 15 1
7 19 1
7 23 1
7 25 1
7 26 1
8 3 1
8 4 1
8 5 1
8 7 1
8 10 1
8 13 1
8 14 1
8 15 1
8 16 1
8 18 1
8 19 1
8 20 1
8 21 1
8 22 1
8 23 1
8 24 1
8 26 1
8 27 1
9 8 1
9 13 1
9 15 1
9 16 1
9 17 1
9 18 1
9 20 1
9 21 1
9 23 1
9 26 1
10 7 1
10 8 1
10 9 1
10 11 1
10 14 1
10 15 1
10 16 1
10 18 1
10 19 1
10 20 1
10 21 1
10 22 1
10 23 1
10 24 1
10 25 1
10 26 1
10 27 1
11 5 1
11 7 1
11 16 1
11 21 1
11 23 1
11 24 1
11 26 1
12 8 1
12 9 1
12 13 1
12 14 1
12 15 1
12 17 1
12 18 1
12 19 1
12 20 1
12 22 1
12 23 1
12 24 1
12 25 1
12 27 1
13 9 1
13 10 1
13 12 1
13 17 1
13 19 1
13 20 1
13 22 1
13 23 1
13 24 1
13 26 1
13 27 1
14 13 1
14 15 1
14 17 1
14 18 1
14 19 1
14 22 1
14 23 1
14 24 1
14 25 1
14 26 1
14 27 1
15 13 1
15 17 1
15 20 1
15 22 1
15 23 1
15 24 1
15 25 1
15 26 1
15 27 1
16 7 1
16 14 1
16 17 1
16 18 1
16 22 1
16 23 1
16 24 1
16 26 1
16 27 1
17 12 1
17 13 1
17 20 1
17 24 1
17 25 1
17 26 1
17 27 1
18 10 1
18 15 1
18 19 1
18 20 1
18 22 1
18 23 1
18 24 1
18 25 1
18 26 1
18 27 1
19 15 1
19 18 1
19 23 1
19 24 1
19 26 1
19 27 1
20 13 1
20 18 1
20 19 1
20 24 1
20 26 1
20 27 1
21 16 1
21 26 1
22 18 1
22 19 1
22 20 1
22 23 1
22 24 1
22 25 1
22 27 1
23 24 1
23 26 1
23 27 1
24 26 1
24 23 1
25 23 1
26 27 1
